id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1076743,2BD Russian Hill Hideaway,887032,Jarret,,Russian Hill,37.79951,-122.41714,Entire home/apt,575,2,121,2020-02-07,1.46,1,332
1077444,KING SIZE & queen size also avail!,5929123,Andrea,,Outer Richmond,37.77712,-122.47832,Private room,120,2,141,2019-12-11,1.74,2,256
1080408,Downtown View Room Near Castro,5381076,John,,Castro/Upper Market,37.76094,-122.44388,Private room,90,1,67,2019-11-03,1.08,2,1
1080980,Beautiful loft in the heart of SoMa,5722771,Michael,,South of Market,37.77807,-122.4101,Entire home/apt,595,1,61,2019-11-22,0.80,1,0
1083810,Cozy: Walk to Downtown Castro & Noe,5959211,Kat,,Noe Valley,37.75276,-122.43513,Private room,188,1,9,2019-10-27,0.13,1,0
1084068,Modern Sanctuary Abundance of Light,5960567,Karina,,South of Market,37.77967,-122.40379,Entire home/apt,180,365,40,2015-03-19,0.49,2,365
1087427,Private furnished Rm near UCSF/22nd Ave in Sunset,5977346,Melissa,,Outer Sunset,37.75655,-122.4799,Private room,68,7,1,2019-08-01,0.15,4,342
1094207,Extraordinary Furnished Junior 1br,6011704,Jose,,Mission,37.76016,-122.42413,Entire home/apt,100,30,49,2019-01-22,0.60,2,179
1098003,"Lovely, Unique Home Near Everything",6034365,Nico,,Western Addition,37.77093,-122.43008,Entire home/apt,500,3,40,2020-01-02,0.50,1,49
1103797,Remodeled Victorian Flat w/ Garden,6062220,Luke,,Western Addition,37.78521,-122.44279,Entire home/apt,500,2,35,2019-08-06,0.63,1,8
1104912,"Sunny SF apt near Downtown,Golden Gate Park, beach",6068306,Chani,,Outer Richmond,37.7752,-122.50139,Entire home/apt,159,2,175,2020-01-27,3.23,1,124
1106534,Private Cottage in Noe Valley with parking!,6074928,Rachel,,Noe Valley,37.74553,-122.43805,Entire home/apt,250,30,95,2019-08-10,1.17,1,327
1107014,Incredible City Views from a House in the Castro,1743413,Julia,,Castro/Upper Market,37.75871,-122.43815,Entire home/apt,950,2,72,2019-12-27,0.88,1,98
1109534,Elegant 3-bedroom gem in Pacific Heights,6090420,James,,Pacific Heights,37.7909,-122.43397,Entire home/apt,500,2,9,2019-11-27,0.54,1,0
1110001,"Charming, Cozy, Beautiful Home w/lush garden patio",1479905,Samantha,,Noe Valley,37.74356,-122.42908,Entire home/apt,175,30,85,2019-07-15,1.07,2,0
1110787,1 Bedroom Apt in Pacific Heights - Great Location!,4253943,Amanda,,Pacific Heights,37.78983,-122.43481,Entire home/apt,149,30,81,2019-09-19,0.98,1,0
1118377,"1 Month Rental: Sunny 1 bedroom, Central/ Hip spot",6138056,Marcella,,Western Addition,37.7832,-122.4371,Entire home/apt,100,30,4,2019-12-04,0.05,1,42
1121697,Gorgeous Full-Floor Victorian Flat,1126796,Giancarlo,,Western Addition,37.77804,-122.43084,Entire home/apt,500,30,66,2019-07-19,1.23,5,363
1123125,Private Suite -Potrero Hill-San Francisco-2 guests,6161482,Marion,,Potrero Hill,37.76046,-122.39778,Private room,120,2,96,2020-01-23,4.04,2,308
1125079,Brown Bedroom: Ocean View+Breakfast+Parking+3 bath,5565510,Lulu,,West of Twin Peaks,37.73446,-122.46455,Private room,50,2,161,2020-02-06,1.97,5,185
1125115,Japanese Tatami Room:Breakfast+Parking+3 Bathrooms,5565510,Lulu,,West of Twin Peaks,37.73586,-122.46462,Private room,49,2,152,2019-12-16,1.86,5,344
1130628,In The Heart of Haight/Ashbury # 2,4677165,Ashirvadam,,Haight Ashbury,37.77082,-122.44901,Private room,79,30,154,2017-01-16,1.88,6,0
1133372,"Sunny & private 2-BD Victorian charmer, near BART",6217406,Tara,,Glen Park,37.73846,-122.42951,Entire home/apt,138,2,25,2019-07-02,0.44,1,0
1138420,GORGEOUS COW HOLLOW LARGE 1BR w/ GG BRIDGE VIEWS!,304086,Jaime,,Pacific Heights,37.79575,-122.43308,Entire home/apt,165,30,13,2014-08-18,0.16,1,245
1138764,SF Penthouse right next to the Moscone Center,3169829,Anjan,,Financial District,37.78433,-122.39983,Private room,290,2,14,2019-12-13,0.17,2,79
1141986,Lovely SF Studio & Location,5960567,Karina,,South of Market,37.78005,-122.40323,Entire home/apt,90,360,39,2015-12-22,0.48,2,262
1142101,"3 Bedroom House Near Beach & Golden Gate Park, SF",5300981,Christine,,Outer Sunset,37.75727,-122.50099,Entire home/apt,350,7,18,2019-07-06,0.26,1,36
1145582,"Charming apartment in the Fillmore, location!",6281643,Luisa,,Western Addition,37.78681,-122.43277,Entire home/apt,140,50,0,,,1,308
1148625,Haight Ashbury private room w/private water closet,6296873,Dennis,,Haight Ashbury,37.76739,-122.44467,Private room,125,3,307,2020-01-31,3.81,1,60
1150867,"Tranquil, Stylish Studio Combining Indoor with Outdoors",6307640,Annabelle,,Castro/Upper Market,37.76846,-122.43863,Entire home/apt,340,2,340,2020-02-02,4.23,1,337
1151109,Contemporary SF home with roofdeck,6308697,Bella,,Marina,37.79966,-122.43795,Entire home/apt,799,30,11,2017-08-09,0.23,1,347
1151864,"Luxury 2BR Condo S Beach (gym,pool)",1810104,Michelle,,South of Market,37.784,-122.39019,Entire home/apt,185,180,1,2013-10-22,0.01,1,359
1159284,TELEGRAPH HILL WATERFRONT CONDO. VIEWS/DECKS/PARK,5548292,Shaun,,North Beach,37.8039,-122.40661,Entire home/apt,290,30,3,2015-08-27,0.04,1,333
1171918,Modern SOMA Loft with great layout!,5203636,Alex,,South of Market,37.77706,-122.4047,Entire home/apt,245,30,66,2020-01-11,1.06,2,257
1174214,Private Bd/Bth Gorgeous Marina home,3080489,Beth,,Marina,37.80539,-122.43636,Private room,395,2,31,2018-05-28,0.38,3,361
1174537,SF Tower Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.80068,-122.40549,Entire home/apt,300,30,15,2019-05-14,0.19,2,365
1174758,SF- Bridge Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.80102,-122.40395,Entire home/apt,300,30,3,2016-10-07,0.05,2,363
1177310,"Garden Cottage, 1br/1ba, yard, W/D",1235481,Michael,,Noe Valley,37.74254,-122.42685,Entire home/apt,120,30,84,2019-05-31,1.05,1,166
1178260,CHARMING NORTH BEACH ALLEY HIDEAWAY,6446722,John,,North Beach,37.80015,-122.40543,Entire home/apt,160,30,113,2020-01-06,1.40,1,250
1178281,Elegant 2Bdrm Top Flr -Alamo Square,5339076,Silvia,,Western Addition,37.77766,-122.43437,Entire home/apt,595,3,82,2020-02-06,1.00,2,175
1180103,Hayes Valley Classic Victorian Flat,6456352,Heidi,,Western Addition,37.77537,-122.43139,Entire home/apt,300,4,14,2019-07-28,0.17,1,105
1182465,"Zen Castro Apt, quiet deck, large kitchen",1263999,Francisco,,Castro/Upper Market,37.75664,-122.43984,Entire home/apt,99,2,40,2019-12-28,0.49,1,0
1183521,QUEEN SIZE room (w King rm avail!),5929123,Andrea,,Outer Richmond,37.77658,-122.47882,Private room,100,2,286,2020-01-19,3.51,2,183
1195173,Walking Distance to Downtown!,6531356,Jennifer,,Nob Hill,37.79268,-122.41532,Private room,65,30,24,2020-01-31,0.30,1,347
1198464,Fabulous Blue: OceanView+Breakfast+Park+3bathrooms,5565510,Lulu,,West of Twin Peaks,37.73429,-122.46386,Private room,53,2,112,2020-02-04,1.42,5,363
1200068,"Private, quiet BR - Upscale Home",6555530,Phyllis,,Outer Mission,37.73289,-122.44803,Private room,55,30,16,2019-06-24,0.20,3,338
1201159,Modern Studio +View in SOMA!,6561127,Omid,,South of Market,37.78067,-122.39794,Entire home/apt,75,30,32,2019-11-09,0.40,1,333
1203062,2 BR in the heart of the Mission!,4549697,Lu,,Mission,37.75599,-122.4222,Entire home/apt,225,3,29,2019-08-18,0.37,2,0
1203172,Large Suite: private bath and entrance + breakfast,6572139,Rachael And John,,Bernal Heights,37.7432,-122.40936,Private room,143,3,194,2020-02-04,2.40,1,240
1203526,In the heart of Haight/Ashbury # 3 STR,4677165,Ashirvadam,,Haight Ashbury,37.77139,-122.44729,Private room,99,1,211,2020-01-18,2.61,6,362
1203849,Modern Flat in Noe Valley,6575901,Julia/John,,Noe Valley,37.7534,-122.43011,Entire home/apt,250,2,7,2019-10-13,0.09,1,255
1205031,Bedroom in SoMa with private bath & parking!,6582569,Arturo,,South of Market,37.77621,-122.39703,Private room,90,30,176,2019-08-19,2.23,1,55
1206032,Comfy & large 2br/1ba on Mission St Parking garage,4809876,Jer,,Outer Mission,37.71475,-122.44324,Entire home/apt,125,30,15,2019-09-11,0.19,1,171
1206184,In the Heart of Haight/Ashbury # 4,4677165,Ashirvadam,,Haight Ashbury,37.77113,-122.44616,Private room,89,1,276,2020-01-27,3.40,6,365
1206233,In the Heart of Haight/Ashbury #5,4677165,Ashirvadam,,Haight Ashbury,37.77028,-122.44757,Private room,79,1,379,2020-01-21,4.70,6,301
1206261,In the Heart of Haight/Ashbury # 6 STR,4677165,Ashirvadam,,Haight Ashbury,37.77107,-122.44874,Private room,99,1,209,2020-01-20,2.58,6,361
1209893,Designer Flat - easy access to downtown,5124146,Toni,,Presidio Heights,37.78491,-122.4581,Entire home/apt,1500,2,11,2019-01-09,0.20,2,365
1212513,1 or 2 BR/Exclusive Bath/Central SF/Near transit,1237762,Myles,,Castro/Upper Market,37.76023,-122.43774,Private room,175,2,6,2019-12-12,0.08,2,174
1212746,Big Flat/3 BR/2-Bath/Great District/Near Subway,1237762,Myles,,Castro/Upper Market,37.76087,-122.4414,Entire home/apt,625,3,100,2018-12-20,1.26,2,174
1212822,"""DESIGNER  SHOWPLACE  HOME""  in the MARINA",1700823,Jennifer,,Marina,37.80362,-122.44547,Entire home/apt,525,10,40,2019-03-17,0.50,5,365
1214080,A Mission Story with yard.,6627368,David,,Bernal Heights,37.74644,-122.41747,Entire home/apt,345,3,69,2020-02-06,0.86,1,84
1221467,"Cal Style Living, 3BR, Parking",6663681,Cord,,Outer Mission,37.73086,-122.44425,Entire home/apt,380,30,48,2015-07-28,0.62,1,56
1223107,Sunny Master suite with Garden View,6229756,Sharna,,Mission,37.75863,-122.41179,Private room,168,3,97,2020-01-17,1.21,2,87
1223704,4-Level Townhome in Heart of SOMA,1588519,Matthew,,South of Market,37.77966,-122.40344,Entire home/apt,186,29,30,2019-09-11,0.37,1,0
1226557,"Modern, bright, luxury condo - SOMA",6513043,Alex,,South of Market,37.77782,-122.3968,Entire home/apt,217,180,55,2018-01-05,0.69,1,365
1226596,Queen Bed w/ En-Suite Private Bath,4307164,Leslie,,Bernal Heights,37.73489,-122.42641,Private room,89,3,194,2020-01-25,2.52,2,37
1229606,SOMA Hideaway- Corporate Stays,5215262,John,,South of Market,37.7763,-122.40966,Entire home/apt,104,31,103,2019-06-02,1.27,4,326
1241029,Marina Designer Showplace Master RM,1700823,Jennifer,,Marina,37.80365,-122.44555,Private room,165,10,86,2019-08-30,1.08,5,365
1245838,Fantastic Family Home with Beautiful Backyard,6789170,Nicole,,Bernal Heights,37.7367,-122.41797,Entire home/apt,395,3,32,2019-12-07,0.40,1,98
1247160,"S F,Mid Town #3",4836019,Sam,,Western Addition,37.77871,-122.4372,Private room,50,30,13,2018-09-03,0.16,14,313
1247276,Home away from home cozy room,261391,Hannah,,Inner Richmond,37.78207,-122.46565,Private room,70,30,35,2018-09-03,0.44,1,365
1249046,Studio with rooftop deck!,1257432,San Francisco Life,,Downtown/Civic Center,37.78185,-122.42087,Entire home/apt,131,30,20,2020-01-06,0.25,25,278
1251570,Exquisitely Designed Classic Condo near Mission Dolores Park,4307136,Kobi,,Castro/Upper Market,37.76518,-122.42791,Entire home/apt,430,2,44,2020-01-02,0.55,1,157
1261055,Designer loft w/private roof deck,6868559,Dagmar,,Potrero Hill,37.76341,-122.38915,Entire home/apt,180,50,0,,,1,365
1261074,Comfy Pvt Rm/Ba in Duboce Triangle,6868911,Jay,,Castro/Upper Market,37.76693,-122.43102,Private room,130,3,176,2020-01-29,2.22,1,5
1261122,Perfect West Portal Private Suite!,6869592,Sharon,,West of Twin Peaks,37.73461,-122.46862,Entire home/apt,130,3,85,2020-01-30,1.07,2,269
1267206,The Taupe Room & Santa Marie in SF,6081814,Nancy,,Noe Valley,37.74264,-122.42576,Private room,75,3,68,2020-01-31,0.85,2,307
1277771,Home Away From Home,6954280,Christine,,Inner Richmond,37.78524,-122.47628,Entire home/apt,190,3,470,2020-02-09,5.95,2,165
1281132,Garden view one bedroom - your own SF home,200941,Yina,,Bernal Heights,37.7354,-122.41795,Entire home/apt,110,2,143,2020-02-05,4.95,1,21
1281167,Cool Timeshare/Hotel (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.78729,-122.40944,Private room,180,1,167,2017-10-25,2.10,29,0
1286943,Happy home in the Bernal Sun- Walkscore 90!,2666465,Elizabeth,,Bernal Heights,37.73885,-122.41743,Entire home/apt,200,2,13,2019-10-27,0.16,3,0
1290935,"Beautiful Family Home; Central, Views",4263825,Sarah,,Castro/Upper Market,37.76314,-122.44484,Entire home/apt,249,4,25,2019-12-28,0.31,1,0
1291092,Gorgeous Marina Home near the Golden Gate Bridge,3080489,Beth,,Marina,37.80303,-122.43906,Entire home/apt,1800,2,17,2020-01-01,0.26,3,353
1292217,Luxurious Penthouse-Awesome Views,5864730,Jan,,Western Addition,37.77167,-122.43522,Entire home/apt,216,30,6,2015-06-03,0.08,1,41
1299242,"Bernal Heights Victorian Apt, Views, Spa, Garage",169184,Therese And Nelson,,Bernal Heights,37.74272,-122.42144,Entire home/apt,200,365,5,2019-11-15,0.06,2,0
1301843,Perfectly located 2br/2ba w parking,3345625,Angela,,Russian Hill,37.79769,-122.4227,Entire home/apt,195,50,9,2019-12-06,0.15,1,89
1304068,Historic SF Residence on a park,7089140,Andrea,,Castro/Upper Market,37.76873,-122.43397,Entire home/apt,425,3,20,2019-08-18,0.25,1,0
1304808,"Quiet, Colorful Modern Apartment with Garden Patio",1448685,Tom,,Western Addition,37.77376,-122.42734,Entire home/apt,210,30,76,2019-05-04,1.08,1,225
1307559,"Luxury 3 bed/2 ba,  Views, Walk Anywhere+Parking",7108163,Lombard,,Russian Hill,37.80081,-122.41678,Entire home/apt,845,30,0,,,1,365
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,,Haight Ashbury,37.77601,-122.44116,Entire home/apt,280,3,35,2020-01-06,0.47,1,0
1317908,"Cozy Victorian, Hip Alamo Sq Area!",3022475,Susan,,Western Addition,37.77784,-122.43823,Private room,95,3,131,2020-01-27,1.66,3,176
1323983,Sunny castro view room & private bath in Victorian,1753794,Ashish,,Castro/Upper Market,37.76592,-122.43643,Private room,119,30,198,2019-12-20,2.49,4,0
1324086,One of a Kind in the Heart of Cow Hollow,7102527,Elizabeth,,Marina,37.80035,-122.4314,Entire home/apt,495,4,16,2019-11-22,0.28,1,0
1328186,Fabulous Victorian in the Castro,7208147,MarknEric,,Castro/Upper Market,37.75854,-122.43684,Entire home/apt,575,7,4,2018-09-29,0.08,1,340
1329465,Brick-Walled Loft Near Ball Park,278257,Paul,,South of Market,37.77806,-122.39501,Entire home/apt,200,30,10,2020-01-14,0.16,1,32
1332343,Bright Contemporary Urban Nest,465520,Saundra,,Haight Ashbury,37.7697,-122.43619,Private room,152,3,290,2020-02-09,3.61,2,208
1333047,Spacious & Private Mission Loft with Sunny Balcony,7231087,Graham,,Mission,37.74994,-122.41452,Private room,119,1,330,2020-02-09,5.48,4,298
1336798,4 BR Victorian-1 blk from Shopping!,7249327,Roger And Judith,,Haight Ashbury,37.77128,-122.44823,Entire home/apt,450,30,99,2019-08-18,1.24,2,365
1336998,Beautiful room in San Francisco,7250508,Doug,,Western Addition,37.77779,-122.43775,Private room,90,2,364,2020-01-16,4.54,1,180
1340755,"P-Hill w/ Private Bathroom, Hot Tub & City View!",5811541,Megan,,Potrero Hill,37.76135,-122.39474,Private room,145,3,62,2020-01-17,0.78,1,81
1344243,"Sunny Garden Suite, Perfect Locale",7292289,Robert,,Inner Richmond,37.78369,-122.46976,Entire home/apt,175,5,69,2020-02-08,0.88,2,81
1344752,3BR Luxe & Spacious Lower Pac Heights Flat,417366,Patti,,Western Addition,37.78558,-122.44414,Entire home/apt,389,30,142,2019-03-09,1.86,2,364
1351626,"Upscale home/furnishings, private",6555530,Phyllis,,Outer Mission,37.73403,-122.44662,Private room,48,30,8,2019-08-09,0.14,3,88
1351783,Private Room #1 and Breakfast Nook,7335923,Allen,,Outer Sunset,37.7573,-122.48483,Private room,47,30,39,2019-09-20,0.50,2,284
1352111,Pacific Heights Corporate Housing,1678230,Jenny & Norbert,,Pacific Heights,37.79006,-122.43236,Entire home/apt,150,30,127,2019-12-16,1.60,2,346
1355744,Period Carriage House with San Francisco Charm,7354696,Allen Palomino &,,Western Addition,37.77146,-122.43648,Entire home/apt,155,30,12,2019-02-05,0.18,1,285
1356129,Private Garden Room in Victorian Home!,7361147,Noah,,Mission,37.75084,-122.42341,Entire home/apt,145,2,316,2020-02-07,4.11,1,70
1364882,Elegant Designer Home with Yard in Cow Hollow,7408876,Corin,,Marina,37.79918,-122.43884,Entire home/apt,389,30,56,2019-12-07,0.96,2,283
1388523,Mission Dolores Noe Valley Studio One Month Min,549522,Steve & Debbie,,Mission,37.75526,-122.42497,Entire home/apt,125,30,42,2018-06-14,0.53,1,362
1391982,SF Magestic Victorian with deck,750320,Natacha,,Mission,37.75398,-122.42171,Entire home/apt,500,6,22,2019-10-15,0.40,1,8
1392204,HISTORIC HOME Large Pvt Bedroom(s) & Bath PARKING,7526456,Dee,,West of Twin Peaks,37.73318,-122.46057,Private room,113,3,241,2020-01-27,3.03,2,165
1397537,"Sunny, family-friendly home with a view",823500,Monica,,Bernal Heights,37.74727,-122.41517,Entire home/apt,250,5,15,2018-07-21,0.19,1,0
1405046,Beautiful 3Br Family Home - 1Block from GG Park,7582644,Meredith,,Outer Richmond,37.77363,-122.49017,Entire home/apt,350,6,7,2018-08-08,0.16,1,11
1407244,Spectacular Home w/ Panoramic Views,7578793,Ruth,,Potrero Hill,37.76244,-122.3946,Entire home/apt,550,2,78,2020-01-16,0.98,1,287
1407881,Secluded Studio in Castro/Mission,1467308,The Cabinets,,Castro/Upper Market,37.76361,-122.43063,Entire home/apt,160,30,197,2017-12-27,2.49,1,0
1408281,Futon in Sunny lofted living room with City Views,1753794,Ashish,,Castro/Upper Market,37.76433,-122.43664,Shared room,75,30,351,2019-12-17,4.42,4,145
1409218,Stretch out in This Modern San Francisco Loft,5203636,Alex,,South of Market,37.77687,-122.40916,Entire home/apt,185,30,59,2020-02-02,0.74,2,317
1421671,Just Off Market Street Near All You'll Want To See,7630810,Michael,,Mission,37.77009,-122.42341,Entire home/apt,246,2,204,2020-02-04,2.58,2,77
1421774,Charming Private Castro Studio,1513493,Vanick,,Castro/Upper Market,37.7665,-122.43606,Entire home/apt,135,3,467,2020-02-10,6.37,1,121
1421937,MAJESTIC VIEWS Historic Home SERENITY & PARKING,7526456,Dee,,West of Twin Peaks,37.73313,-122.46093,Private room,125,3,192,2020-02-02,2.43,2,172
1428465,Modern Noe Valley Mid Century Home,1031942,Rachel,,Noe Valley,37.74901,-122.43293,Entire home/apt,199,30,35,2019-11-30,0.44,2,361
1428553,Sublet cozy sunny room in Castro!,3379945,Elena,,Castro/Upper Market,37.76033,-122.43893,Private room,89,30,23,2019-12-07,0.31,3,279
1428909,Trendy loft in trendy Mission,38836,Bernat,,Mission,37.76054,-122.40961,Entire home/apt,142,30,13,2019-03-31,0.17,37,41
1429022,Modern Art Deco Marina Penthouse Flat,3653917,Paul,,Marina,37.80375,-122.44672,Entire home/apt,825,5,6,2019-08-31,0.08,1,0
1433011,"Location, location! Awesome place  in great area.",4687340,Sandra,,Russian Hill,37.80347,-122.42119,Entire home/apt,120,1,8,2020-02-05,0.10,2,0
1433917,Castro St Location Location Location,4819815,Barbara & Mick,,Castro/Upper Market,37.75867,-122.43454,Entire home/apt,175,30,131,2019-08-31,1.70,1,365
1434314,Stylish Noe Valley View Home,883556,Alex,,Noe Valley,37.74645,-122.43336,Entire home/apt,490,3,104,2020-01-17,1.31,1,38
1434425,"Castro, Large, Sunny, Comfortable ",3227887,David,,Castro/Upper Market,37.76494,-122.43385,Private room,150,4,134,2020-01-17,1.69,2,365
1437321,Luxury Room for 1 in Centrally Located Flat,4401321,Beth,,Inner Sunset,37.76409,-122.45292,Private room,165,2,120,2020-01-16,1.58,1,319
1438864,Noe Valley,7728783,Cynthia,,Noe Valley,37.74703,-122.43494,Private room,274,2,80,2019-09-19,1.01,2,76
1439445,2 Bedroom - Superhost,165574,Jonathan,,Presidio Heights,37.7833,-122.45765,Entire home/apt,189,3,52,2019-05-24,1.23,1,21
1442027,Studio 1 Block from Hayes Valley,1257432,San Francisco Life,,Downtown/Civic Center,37.77703,-122.42055,Entire home/apt,131,30,21,2019-10-25,0.27,25,340
1450899,Dolores Park: Nested in the Sun APT,7183434,Ste & Juan,,Castro/Upper Market,37.75836,-122.42736,Entire home/apt,250,1,17,2020-01-01,0.41,1,0
1454220,FULLY FURNISHED APARTMENT #3,7799719,Jon,,Haight Ashbury,37.76906,-122.44509,Entire home/apt,157,30,7,2019-05-29,0.16,8,320
1456153,The French Victorian House With Bay Views,2059233,"Wendy, Fred & Lita",,Bernal Heights,37.74504,-122.40614,Entire home/apt,259,3,58,2020-01-17,0.78,4,183
1460174,"Unique, Modern Apartment with Contemporary Art",5244284,Julia,,Western Addition,37.77895,-122.43634,Entire home/apt,575,3,54,2020-01-16,0.70,2,187
1460628,Charming Garden View Studio,7828423,Valeria,,Inner Richmond,37.77878,-122.46257,Entire home/apt,170,2,222,2020-01-27,2.80,1,268
1466344,SM2S2601 1 bed in the Heart of FiDi,6774460,Sylvia,,Financial District,37.787,-122.3971,Entire home/apt,173,30,4,2019-08-04,0.07,11,342
1467857,"Great deal: safe,best location, open view",6968485,Lucia,,Western Addition,37.78718,-122.44315,Entire home/apt,140,30,26,2019-09-17,0.34,1,318
1470340,Crocker-Amazon Garden Suite near Mission Street,1393328,Gustav Alexander,,Crocker Amazon,37.71099,-122.43569,Entire home/apt,88,3,183,2020-01-29,4.21,1,71
1471683,Artful Comforts in the Lower Haight,7879719,Billy,,Western Addition,37.77042,-122.42856,Private room,134,3,429,2020-02-07,5.46,1,203
1472743,5-bedroom house Golden Gate Park,875247,Wona,,Inner Sunset,37.76,-122.47352,Entire home/apt,285,30,88,2017-10-08,1.11,1,159
1474209,Great SF Hotel/Timeshare (Union Sq),6346492,Dana,,Downtown/Civic Center,37.78712,-122.4096,Private room,175,1,101,2017-10-27,1.27,29,0
1478708,Lovely Bedroom with Private Bath,5004349,Mary,,Outer Richmond,37.7719,-122.50372,Private room,85,2,249,2020-02-06,4.54,1,155
1479666,3 BR-Edwardian Gem-Hayes Valley,96074,Patty & Tom,,Western Addition,37.77267,-122.43053,Entire home/apt,258,30,48,2018-11-26,0.61,2,72
1480015,Vintage Modern Victorian Apartment,7919343,Ben,,Haight Ashbury,37.76785,-122.44902,Entire home/apt,265,3,193,2020-01-27,2.57,1,197
1482273,Classic Victorian Cow Hollow 2 Bedroom,7930221,Mason,,Marina,37.79899,-122.4316,Entire home/apt,345,30,49,2017-10-18,0.62,1,70
1483853,Super Hotel/Timeshare Union Sq.,6346492,Dana,,Downtown/Civic Center,37.78839,-122.40937,Private room,179,2,65,2017-05-04,0.84,29,0
1484792,Live Like a San Franciscan in Hayes Valley,5192660,Mario,,Downtown/Civic Center,37.77795,-122.42178,Entire home/apt,250,30,151,2020-02-04,1.95,1,180
1487849,Holladay Home (w/parking),1590094,Maury,,Bernal Heights,37.74669,-122.40586,Entire home/apt,167,2,337,2020-01-09,4.26,1,351
1489175,Charming home in San Francisco!,1971663,Patricia,,Outer Mission,37.72476,-122.43951,Entire home/apt,295,2,72,2020-01-19,1.22,1,0
1494771,Heart of Noe Valley - Modern 2 BR,1726110,Peter,,Noe Valley,37.75078,-122.43126,Entire home/apt,170,30,27,2019-08-29,0.34,1,339
1496833,"Amazing Views, Light Filled Flat.Special rate Dec.",96074,Patty & Tom,,Western Addition,37.77366,-122.43091,Entire home/apt,249,30,25,2019-12-20,0.36,2,180
1498953,2+ BEDROOM ART DECO LUXORY DREAM HOME,5088214,Anna & Papa Ray,,Bayview,37.73853,-122.39,Entire home/apt,337,4,71,2020-01-23,0.99,2,202
1499630,Look out over the Rooftops at a Quirky Mission District Pad,1574663,Val,,Mission,37.74994,-122.41644,Entire home/apt,300,4,26,2019-07-23,0.33,2,29
1499843,Bedroom in stylish NOPA flat,3695323,Ruth,,Haight Ashbury,37.77595,-122.43971,Private room,190,1,13,2019-10-19,0.20,1,74
1504826,"❤️ Bright, Spacious 4BR ❤️ Redwood Garden ❤️ Parking",6017407,Ethan,,Outer Mission,37.72447,-122.44162,Entire home/apt,250,6,25,2019-08-15,0.34,7,8
1506702,Spacious 3 BD Cow Hollow Flat,2228453,Ellen,,Marina,37.79952,-122.42821,Entire home/apt,499,1,118,2020-01-15,1.52,1,347
1510363,Cozy 2 BR  Apt. In The Sunnyside,7303214,Charlesie And Tedd,,Outer Mission,37.72857,-122.45215,Entire home/apt,150,3,288,2020-02-05,3.75,1,101
1511076,Private Sunny Living Room + BDRM (2 RMS),2403646,Jefferson+Gary,,Mission,37.76346,-122.425,Private room,145,2,368,2020-01-31,4.68,1,91
1520790,Charming Victorian in NoPa,5410239,Leslie,,Western Addition,37.77712,-122.44215,Entire home/apt,250,3,40,2020-02-05,0.52,1,47
1520929,Paradise in the Heart of the City,8055897,Annekarin,,Potrero Hill,37.76055,-122.40402,Entire home/apt,250,2,180,2020-01-28,2.29,1,286
1520938,Charming Sunny 2B Apartment in NOPA,7761707,Jonathan & Jeannette,,Western Addition,37.77882,-122.44229,Entire home/apt,149,30,57,2017-12-10,0.73,1,0
1524346,Mirabel Flat,4352402,Stacey,,Bernal Heights,37.74509,-122.41611,Entire home/apt,165,30,58,2019-07-25,0.74,1,254
1525137,Modern Edwardian in Pacific Heights,7390100,Dion,,Pacific Heights,37.78779,-122.44393,Entire home/apt,210,30,199,2019-11-23,2.55,1,301
1525886,Unique Bernal Room&Private Jacuzzi,8141679,Delilah,,Bernal Heights,37.74693,-122.41684,Private room,125,1,143,2020-01-19,1.82,1,350
1530745,Great 1BD w/ Private Roof Deck  ,5577045,Kathy,,Nob Hill,37.79589,-122.41145,Entire home/apt,145,30,24,2016-10-20,0.33,1,41
1534021,FURNISHED APARTMENT WITH LARGE ROOM #7,7799719,Jon,,Haight Ashbury,37.7697,-122.44483,Entire home/apt,148,30,7,2019-07-18,0.09,8,365
1535946,"Location-Location-Location, Enjoy 2 Bdrm Bungalow!",8191087,Robert,,Castro/Upper Market,37.75767,-122.42812,Entire home/apt,350,2,83,2020-02-09,1.06,1,282
1537497,Great Hayes Valley 1 BR (#10),3977854,Michael,,South of Market,37.77223,-122.41942,Entire home/apt,125,30,39,2019-10-01,0.52,6,313
1547477,Great Hayes Valley Studio (#4),3977854,Michael,,Western Addition,37.78036,-122.4241,Entire home/apt,110,30,33,2020-01-31,0.44,6,270
1550913,Modern townhouse a block from BART!,497158,Seth And Alexa,,Mission,37.75242,-122.41957,Entire home/apt,199,5,163,2020-01-18,2.08,1,40
1556680,【 Walk Score 80 】Wrap-Around Deck【Next to GG Park】,8286990,Samantha,,Outer Richmond,37.77373,-122.49964,Entire home/apt,195,2,391,2020-02-04,5.60,1,103
1569288,Large 4 Bedroom GG Park & Haight Ashbury,7173175,Marc,,Haight Ashbury,37.76928,-122.45346,Entire home/apt,800,30,70,2016-10-16,0.89,1,0
